longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,,median_house_value
-118.02,34.12,38,1778,288,870,281,6.5784,INLAND,395641.1,,408500
-117.08,32.93,5,14944,2490,6600,2407,6.0857,<1H OCEAN,285152,,308300
-117.62,34.02,16,2040,325,1207,324,5.0431,INLAND,161848,,164100
-117.25,32.86,27,2530,469,594,326,7.2821,NEAR OCEAN,469368.72,,500001
-121.32,37.96,47,1700,344,922,357,3.1845,INLAND,97298,,87200
-118.45,33.96,36,2723,547,1090,519,6.3267,<1H OCEAN,472985.81,,500001
-119.79,36.77,30,1610,410,1000,397,2.0357,INLAND,60735,,60200
-118.2,33.92,42,1411,314,1432,322,3.0871,<1H OCEAN,139930,,138800
-118.33,34.16,23,1359,428,770,380,3.4016,<1H OCEAN,254770.02,,234600
-118.24,33.89,34,1479,332,1166,322,2.6165,<1H OCEAN,110066,,100900
-115.38,32.81,35,1263,262,950,241,1.8958,INLAND,66165,,67500
-117.82,33.85,18,1810,305,1189,326,5.2227,<1H OCEAN,217852,,213500
-121.97,37.3,25,5463,1351,2758,1310,3.0079,<1H OCEAN,237585,,277300
-121.24,38.75,5,9137,1368,3667,1294,5.4896,INLAND,223594,,229600
-118.91,36.79,19,1616,324,187,80,3.7857,INLAND,97787,,78600
-121.27,37.95,43,557,165,573,144,1.7212,INLAND,64450,,59000
-122.49,37.75,52,2226,385,1177,416,4.8516,NEAR OCEAN,327201.01,,323800
-123.2,39.15,27,990,238,592,225,2.0074,<1H OCEAN,120521,,96200
-122.26,37.54,5,1649,388,779,376,6.9635,NEAR BAY,391006.01,,417300
-117.29,33.05,28,1146,338,672,292,3.1667,NEAR OCEAN,267018,,300000
-118.39,33.88,31,1448,244,607,259,8.1513,<1H OCEAN,486542.88,,500001
-118.24,33.99,28,312,89,498,87,2.4107,<1H OCEAN,112375,,96400
-117.92,33.77,28,3614,960,3282,889,3.522,<1H OCEAN,190845,,190300
-118.16,33.86,26,6607,1663,4066,1558,2.5068,<1H OCEAN,156028,,156300
-122.16,37.71,36,666,132,366,134,3.4643,NEAR BAY,179353,,175000
-119.67,36.82,2,2579,376,1133,342,4.5577,INLAND,124170,,123300
-122.24,37.47,40,1504,270,689,287,6.1244,NEAR OCEAN,341367.03,,308800
-122.6,38.11,23,8642,1294,3594,1253,5.3962,<1H OCEAN,299126,,301500
-117.61,33.63,2,4678,817,1970,712,6.1078,<1H OCEAN,229906,,219000
-118.28,33.96,23,1983,611,2048,600,1.5313,<1H OCEAN,105161,,91400
-117.89,33.85,18,2036,414,1292,380,3.875,<1H OCEAN,242497,,273000
-121.77,36.93,24,1943,447,1844,461,3.0192,<1H OCEAN,187521,,184300
-121.37,38.68,36,1775,296,937,305,3.1786,INLAND,89519,,83400
-118.26,33.85,25,2324,326,1087,328,5.293,<1H OCEAN,222830.01,,207000
-122.17,37.73,43,1473,371,1231,341,2.1587,NEAR BAY,98247,,86500
-122.54,37.96,44,1552,204,596,208,10.129,NEAR BAY,469810.78,,500001
-124.16,40.8,52,2416,618,1150,571,1.7308,NEAR OCEAN,99127,,80500
-120.45,34.66,7,3329,504,1462,452,4.7875,NEAR OCEAN,211150,,198300
-120.45,34.95,10,2207,644,2232,543,2.375,<1H OCEAN,122867,,98500
-117.17,33.34,15,3313,679,1022,564,2.7986,<1H OCEAN,183629,,189900
-118.42,34,33,1139,299,734,257,3.2708,<1H OCEAN,308719,,325000
-119.35,36.52,39,3027,608,2199,592,2.6445,INLAND,68912,,62000
-121.84,37.29,4,2937,648,1780,665,4.3851,<1H OCEAN,186479,,160400
-120.24,37.96,34,1747,395,935,362,1.625,INLAND,80167,,79400
-122.42,37.77,52,4226,1315,2619,1242,2.5755,NEAR BAY,310307,,325000
-117.91,33.9,27,829,114,383,133,9.3125,<1H OCEAN,362020.28,,293500
-121.53,38.58,33,4988,1169,2414,1075,1.9728,INLAND,78878,,76400
-121.23,37.8,11,2451,665,1155,533,2.2254,INLAND,126189,,130800
-117.65,33.58,2,2411,354,703,217,7.8061,<1H OCEAN,340190.1,,331400
-121,37.6,22,4412,925,3116,817,2.6899,INLAND,90733,,82100
-118.07,34.17,36,2415,394,1215,413,5.5418,INLAND,297683,,326100
-117.69,33.64,16,2592,372,1279,383,6.9741,<1H OCEAN,277854.01,,262000
-121.78,37.23,18,1747,317,1055,285,5.898,<1H OCEAN,246540,,229100
-121.85,37.4,23,1793,319,1145,310,5.5968,<1H OCEAN,244579,,243200
-121.32,37.98,20,1591,589,1916,536,1.3531,INLAND,89105,,94600
-118.16,33.84,36,2831,573,1462,569,3.8646,<1H OCEAN,216760,,214600
-118.04,34.12,44,2007,288,921,307,6.5989,INLAND,458627.67,,500001
-122.21,37.8,50,2833,605,1260,552,2.8929,NEAR BAY,193583,,216700
-117.8,34.05,5,4536,1178,2485,909,4.1118,<1H OCEAN,147307,,125900
-121.43,38.61,33,2289,576,1100,503,2.1694,INLAND,94715,,95700
-121.8,36.72,14,2493,407,1296,418,5.4508,<1H OCEAN,209770,,190000
-122.02,37.58,15,3052,760,2097,728,3.3617,NEAR BAY,190232,,178100
-119.32,36.19,11,1281,291,861,313,1.0962,INLAND,67630,,72300
-118.2,33.81,46,1388,254,742,241,4.6458,NEAR OCEAN,229730.02,,212100
-117.91,33.75,8,2346,679,3842,674,3.0635,<1H OCEAN,160511,,160000
-118.13,34.02,38,1243,310,788,286,2.5852,<1H OCEAN,182938,,185100
-118.12,34.7,7,4915,885,2833,874,4.3229,INLAND,134105,,130000
-122.41,37.75,52,2164,606,2034,513,2.0325,NEAR BAY,193065,,178100
-118.26,34.09,51,1532,366,669,333,3.6434,<1H OCEAN,254552,,278800
-122.29,37.92,36,1450,235,568,234,6,NEAR BAY,316141.01,,311400
-117.43,34.1,34,1345,265,834,290,3.7011,INLAND,103027,,99500
-117.9,33.71,16,4208,630,2592,662,6.1966,<1H OCEAN,265106,,260500
-118.43,33.9,27,1536,377,553,326,5.4088,<1H OCEAN,442646.63,,500001
-121.43,36.5,14,1835,468,1867,461,2.3879,<1H OCEAN,135685,,129800
-120.45,37.32,21,1318,202,618,197,4.8214,INLAND,127161,,117800
-118.25,33.93,40,975,270,1068,270,0.9889,<1H OCEAN,90542,,87500
-122.5,37.74,45,1771,349,1098,342,3.7552,NEAR OCEAN,292373,,296600
-122.04,37.95,29,866,138,341,133,4.7188,NEAR BAY,211082,,197100
-117.34,34.02,28,2683,708,2047,636,2.275,INLAND,88183,,85400
-118.26,33.9,38,1566,318,981,318,4.0234,<1H OCEAN,137558,,111900
-120.45,34.94,24,1702,447,1240,417,2.4091,<1H OCEAN,143562,,115500
-117.24,33.18,19,3337,565,1646,554,5.0195,<1H OCEAN,209982,,200200
-118.15,34.18,46,2230,488,1985,456,2.2328,<1H OCEAN,147753,,142100
-122.16,37.46,45,2068,348,844,366,6.227,NEAR BAY,403608.04,,417800
-117.95,33.78,9,3553,1035,2017,986,2.9726,<1H OCEAN,150747,,133800
-119.05,34.13,12,57,22,69,15,5.0066,NEAR OCEAN,293686.05,,275000
-118.3,33.98,44,1597,388,902,321,1.9556,<1H OCEAN,101569,,93300
-120.98,37.69,18,3176,468,1296,471,5.5684,INLAND,196334,,185100
-118.27,34.05,52,1292,864,2081,724,0.9563,<1H OCEAN,261275.01,,275000
-122.41,37.8,52,1866,748,2957,710,1.8295,NEAR BAY,245970.03,,243800
-117.98,33.99,26,3343,455,1429,457,7.0778,<1H OCEAN,342357.05,,334300
-121.93,37.31,26,2182,704,1638,704,2.8981,<1H OCEAN,215408,,229800
-121.44,38.61,33,1591,466,1000,418,1.0467,INLAND,72036,,70100
-118.28,34.76,19,3430,601,1817,571,4.7875,INLAND,156077,,163600
-117.02,32.79,36,2211,384,868,329,4.0491,<1H OCEAN,159448,,147900
-117.21,34.08,5,5749,1385,2382,1088,3.0587,INLAND,134395,,143100
-118.21,34.05,45,2146,607,2868,625,2.121,<1H OCEAN,145008,,144000
-121.22,37.8,37,1038,222,521,211,2.125,INLAND,89639,,91900
-122.45,37.77,52,2645,626,1275,553,3.35,NEAR BAY,451127.08,,492900
-121.87,37.46,43,91,12,58,16,15.0001,<1H OCEAN,487248.91,,500001
-118.26,34.02,38,980,285,1308,310,1.5652,<1H OCEAN,122181,,123100
-117.23,32.73,35,2914,683,1562,638,2.5259,NEAR OCEAN,221054,,240200
-118.25,34.23,41,1979,496,1157,459,4.4083,<1H OCEAN,229359.01,,217700
-118.15,33.78,17,1584,435,904,406,2.0875,NEAR OCEAN,162414,,181300
-117.48,33.91,22,3611,666,1869,649,4.2207,INLAND,143599,,141100
-122.06,38.26,36,1248,221,672,222,3.3839,INLAND,106710,,105900
-117.12,32.7,36,1011,253,763,226,1.8187,NEAR OCEAN,93479,,84100
-121.87,37.35,27,3500,1036,3019,955,2.9222,<1H OCEAN,171309,,153700
-118.15,33.88,24,4232,1092,2688,1035,2.52,<1H OCEAN,153026,,146000
-122.55,38.07,5,1495,235,555,201,6.7232,NEAR BAY,329232.01,,345000
-118.05,34.13,23,3264,729,1475,668,3.735,INLAND,214228,,218300
-119.02,35.43,39,2033,370,956,379,3.1736,INLAND,74011,,70700
-122.42,37.73,52,3230,654,1765,611,3.3333,NEAR BAY,302569,,292300
-122.53,37.97,52,1560,451,700,419,2.5125,NEAR BAY,241102,,270800
-122.21,37.78,44,1729,414,1240,393,2.3125,NEAR BAY,113034,,102800
-117.29,34.15,42,1811,345,856,352,2.9667,INLAND,96853,,97000
-117.98,33.68,24,4177,,1704,606,6.2473,<1H OCEAN,284111.02,,281900
-122.18,38.17,7,4093,651,2228,646,5.2523,NEAR BAY,184252,,161300
-117.98,33.71,24,3430,548,1601,512,5.6825,<1H OCEAN,266014.01,,264600
-118.34,35.27,10,2939,605,1167,446,2.3917,INLAND,84101,,79000
-121.38,38.55,23,2790,430,1407,460,4.3288,INLAND,139520,,133700
-118.32,34.09,32,563,191,626,185,2.0341,<1H OCEAN,226471,,250000
-121.5,38.58,5,761,306,2031,295,0.7526,INLAND,141303,,162500
-118.3,34.19,52,1704,277,746,262,4.7986,<1H OCEAN,317765.02,,326100
-116.42,33.76,14,16921,2837,2524,1262,7.6281,INLAND,339578.01,,341700
-118.27,34.15,14,1744,536,1494,531,3.2171,<1H OCEAN,218667,,230800
-117.98,34.1,22,5661,1209,5389,1178,3.7727,INLAND,169599,,159700
-115.64,32.8,23,1228,235,569,235,3.1667,INLAND,112755,,125000
-119.73,36.68,32,755,205,681,207,1.7986,INLAND,53801,,49300
-118.6,34.13,20,14291,1934,5452,1875,9.1232,<1H OCEAN,471463.22,,472000
-118.3,34.04,50,1757,522,2080,488,1.7225,<1H OCEAN,163793,,180000
-120.68,35.25,16,4208,897,1634,806,2.2868,NEAR OCEAN,212175,,233700
-122.3,37.56,36,1379,228,750,227,5.5381,NEAR OCEAN,318863.01,,282000
-119.25,35.77,35,1618,378,1449,398,1.6786,INLAND,55084,,56500
-122.23,37.78,52,472,146,415,126,2.6429,NEAR BAY,125676.01,,71300
-122.23,37.46,33,2643,464,1015,427,4.2232,NEAR OCEAN,361519,,363700
-121.57,39.76,20,1384,257,557,232,2.0882,INLAND,97931,,104900
-118.98,35.36,15,1482,338,1059,279,1.2617,INLAND,50015,,42700
-118.32,34.08,46,2038,534,1250,525,2.4196,<1H OCEAN,309616.07,,358100
-119.71,34.41,31,1034,319,997,308,2.6538,NEAR OCEAN,225712,,231800
-118.43,37.4,19,2460,405,1225,425,4.1576,INLAND,142100,,141500
-117.29,34.12,47,1648,432,1308,385,1.2069,INLAND,67490,,68200
-118.59,34.22,17,6015,1464,3056,1347,4.0077,<1H OCEAN,221114,,229000
-117.38,34.12,17,5959,1208,4115,1088,2.4053,INLAND,102930,,105200
-117.94,33.86,36,2824,493,1394,507,4.6477,<1H OCEAN,199249,,194700
-118.98,36.06,33,2043,443,1497,417,2.343,INLAND,53095,,47400
-118.49,34.27,33,3047,527,1578,507,4.58,<1H OCEAN,234377,,236200
-121.63,39.82,11,3974,727,1610,634,2.6147,INLAND,107809,,107700
-117.03,32.73,38,3174,606,1557,619,3.5861,NEAR OCEAN,127317,,123600
-118.32,33.79,32,2381,467,1264,488,4.1477,<1H OCEAN,300176,,315100
-122.43,37.73,52,1142,224,494,206,5.0602,NEAR BAY,306813,,298900
-121.91,36.59,31,2034,335,966,322,4.6964,NEAR OCEAN,291164,,291300
-118.21,33.94,34,892,318,1443,341,2.1903,<1H OCEAN,152229,,162500
-117.59,33.67,29,1223,215,633,204,6.5143,<1H OCEAN,288966,,279800
-118.33,33.91,39,1224,312,1106,333,3.3491,<1H OCEAN,187085,,181800
-121.64,36.8,18,5915,1000,2975,975,4.5812,<1H OCEAN,241605,,255200
-122.48,37.75,49,2203,407,1052,405,4.4375,NEAR BAY,331138.01,,329200
-122.42,37.8,52,1777,486,932,427,3.3643,NEAR BAY,413299.07,,420000
-118.39,34.17,26,3345,818,1599,773,3.3516,<1H OCEAN,246792,,241500
-121.37,38.42,18,2643,502,1755,541,3.3281,INLAND,99785,,91200
-124.14,40.78,35,2426,423,982,432,3.4219,NEAR OCEAN,131034.02,,92800
-118.32,33.89,34,2675,560,1270,492,4.5053,<1H OCEAN,249844,,242000
-122.41,37.75,52,3065,622,1405,606,3.7813,NEAR BAY,302996,,275900
-117.39,33.93,26,3014,494,1832,485,4.8333,INLAND,134538,,127900
-120.23,37.86,16,324,61,135,61,2.4615,INLAND,136590,,137500
-121.91,37.29,36,945,149,371,158,5.6266,<1H OCEAN,314258.02,,320500
-114.65,32.79,21,44,33,64,27,0.8571,INLAND,53633,,25000
-117.78,33.97,2,556,63,179,54,8.4411,<1H OCEAN,442238.7,,500001
-118.45,37.37,26,3135,524,1385,523,4.337,INLAND,142509.99,,139700
-117.85,33.61,14,4340,741,1505,670,7.5674,<1H OCEAN,463600.72,,500001
-122.01,36.98,47,2403,517,1144,455,2.5954,NEAR OCEAN,224076,,229400
-118.2,33.93,40,1929,417,1780,419,3.4402,<1H OCEAN,156322,,149400
-121.91,36.62,40,1292,271,504,230,2.475,<1H OCEAN,249544,,258300
-118.18,33.87,38,2664,626,1627,604,3.7527,<1H OCEAN,186520,,161900
-122.05,37.38,24,2424,501,1367,507,4.072,<1H OCEAN,312176,,364200
-118.26,34,37,2615,697,2484,630,1.9208,<1H OCEAN,112327,,103400
-118.19,34.02,40,474,124,546,121,2.3438,<1H OCEAN,140133,,137500
-121.21,38.75,11,4552,639,2006,623,4.3962,INLAND,218528,,264400
-117.63,33.62,9,4257,785,1293,745,3.7139,<1H OCEAN,211076.01,,196700
-121.71,38.72,32,710,155,550,154,2.8882,INLAND,141651,,151400
-121.88,37.67,25,2244,301,937,324,6.4524,INLAND,286017,,296900
-118.37,34.21,36,1392,326,1181,303,3.1563,<1H OCEAN,180835,,176400
-118.25,34.01,43,1575,475,1980,469,1.7425,<1H OCEAN,109233,,100500
-117.79,35.21,4,2,2,6,2,2.375,INLAND,138350,,137500
-118.24,34.03,52,142,47,137,45,1.8333,<1H OCEAN,269417.02,,312500
-120.99,37.66,46,1750,347,754,356,2.9137,INLAND,108482,,106000
-122.56,37.97,52,1833,324,735,306,4.6944,NEAR BAY,393374.06,,398900
-122.43,37.77,52,2416,620,1188,591,2.3887,NEAR BAY,332348.01,,337500
-121.91,37.93,13,1610,198,703,217,8.7059,INLAND,342775.03,,329400
-118.43,33.99,43,2483,548,1212,493,4.0189,<1H OCEAN,311776.01,,302900
-122.19,39.91,39,2467,529,1433,502,1.8571,INLAND,59613,,53500
-118.28,34,48,1514,376,1353,344,2.1607,<1H OCEAN,101311,,96100
-118.15,34.11,52,1000,192,363,158,4.2981,<1H OCEAN,311025.02,,352800
-121.99,36.98,40,1104,224,669,215,4.3409,NEAR OCEAN,268068.02,,256300
-118.87,34.2,26,1924,245,775,244,7.001,<1H OCEAN,308246,,286800
-122.5,37.74,44,2527,518,1434,444,3.875,NEAR OCEAN,276715,,275700
-122.26,37.5,24,2307,510,842,507,3.6111,NEAR OCEAN,327475,,341500
-118.95,34.17,23,2630,404,1184,385,5.2955,<1H OCEAN,280601.03,,247600
-122.72,38.45,41,1743,373,780,357,3.1467,<1H OCEAN,168821,,175500
-122.86,38.42,38,1166,223,584,225,3.6667,<1H OCEAN,226763,,244400
-121.79,38.67,30,2602,401,981,405,4.7222,INLAND,169994,,167200
-119.19,34.22,26,3175,736,2460,775,3.125,NEAR OCEAN,215813,,219900
-121.7,38.65,22,1360,282,808,229,2.4167,INLAND,182110,,225000
-119.68,36.81,16,2668,454,1536,457,3.9792,INLAND,96427,,88900
-121.91,36.6,35,2605,410,1110,406,5.5519,NEAR OCEAN,324741.01,,329500
-117.68,33.48,15,1786,299,727,293,5.0527,<1H OCEAN,239070,,231400
-121.28,38.14,38,2803,500,1223,509,4.119,INLAND,133332,,128800
-117.24,33.36,11,2786,480,1250,450,4.5,<1H OCEAN,218569.01,,222600
-117.13,32.96,15,2267,292,1180,289,6.712,<1H OCEAN,257834.03,,240200
-122.38,41.43,45,2245,448,1155,421,1.6509,INLAND,51683,,46200
-122.04,37.99,36,2765,495,1478,441,4.125,NEAR BAY,156070,,136200
-121.81,38.84,37,352,65,238,67,2.8542,INLAND,229214,,275000
-122.31,37.56,45,1685,321,815,314,4.2955,NEAR OCEAN,326558,,309700
-118.28,33.82,30,3615,760,2813,752,5.3849,<1H OCEAN,243187.01,,217700
-122.64,38.25,31,2554,515,1507,533,3.8,<1H OCEAN,189541,,162600
-118.27,34.16,15,5036,1299,3164,1175,2.9148,<1H OCEAN,227522,,238700
-117.06,32.71,11,2397,523,1566,514,3.8687,NEAR OCEAN,140524,,145200
-122.06,37.38,21,1798,399,837,410,5.6999,NEAR BAY,428487.01,,470000
-118.11,34.01,41,815,252,775,231,2.2847,<1H OCEAN,177387,,190000
-118.23,34.09,41,438,201,690,161,2.0476,<1H OCEAN,181321,,181300
-118.2,33.94,44,1413,298,1200,307,3.5125,<1H OCEAN,168225,,169300
-118.41,33.93,22,2514,605,1225,568,4.1818,<1H OCEAN,333271.02,,339700
-118.2,33.94,45,1818,408,1705,373,4.0441,<1H OCEAN,158508,,157500
-122.87,38.61,23,2676,521,1456,500,3.7361,<1H OCEAN,191582.02,,173700
-118.04,34.04,32,1619,323,1492,342,3.5,<1H OCEAN,167588,,165100
-118.38,33.81,36,1018,148,329,169,10.5045,NEAR OCEAN,499000.99,,500001
-118.2,34.12,41,1908,503,1557,453,2.9194,<1H OCEAN,175167,,162000
-122.36,37.92,52,215,41,126,43,1.3929,NEAR BAY,119159,,104200
-118.44,34.18,36,2077,496,1206,528,2.2326,<1H OCEAN,208030,,221000
-117.81,33.63,17,4477,610,1798,612,8.1093,<1H OCEAN,407257.07,,410400
-122.22,38.08,37,4590,857,2920,832,3.436,NEAR BAY,114062,,94800
-117.08,32.63,33,2891,793,1607,754,2.1281,NEAR OCEAN,135720,,139800
-122.29,40.44,30,1270,365,840,324,1.3904,INLAND,54922,,48100
-124.16,40.78,50,2285,403,837,353,2.5417,NEAR OCEAN,94836,,85400
-118.35,34.13,39,1610,278,511,278,4.3333,<1H OCEAN,366530.01,,385900
-122.26,37.57,23,7995,1254,3484,1198,6.5948,NEAR BAY,366751.02,,404000
-117.23,33.83,2,1424,251,681,192,4.0833,INLAND,121927,,100000
-122.59,38.43,20,2791,546,785,512,3.4561,<1H OCEAN,215740,,216700
-118.38,34.04,31,2846,727,2120,672,2.7226,<1H OCEAN,242302,,254200
-117.96,33.87,35,1972,367,1152,356,3.7222,<1H OCEAN,192882,,187500
-118.19,34.02,44,2702,770,3260,721,2.3575,<1H OCEAN,148294,,144800
-122,38.36,34,2735,539,1390,491,2.7262,INLAND,120549,,118800
-116.99,32.71,21,3049,582,2355,585,3.8904,NEAR OCEAN,124646,,113800
-121.78,37.68,17,3112,872,1392,680,3.0222,INLAND,158425,,172500
-121.26,38.68,4,3080,827,1195,683,2.7477,INLAND,137667,,133000
-117.72,33.61,26,2033,463,618,450,2.5685,<1H OCEAN,96090,,80400
-121.38,38.69,35,2943,554,1460,510,2.6713,INLAND,90545,,84400
-120.95,39.93,26,2023,385,922,365,2.8125,INLAND,90540,,83500
-122.47,37.5,18,2297,416,1086,381,4.875,NEAR OCEAN,334916.02,,334600
-118.02,33.76,27,2905,587,1781,561,4.25,<1H OCEAN,210494,,214800
-122.49,37.74,52,2189,433,1147,420,3.4583,NEAR OCEAN,325778,,321300
-118.19,33.97,30,1790,556,1827,520,1.7562,<1H OCEAN,165182,,181300
-118.02,33.84,35,3473,563,2091,580,4.4821,<1H OCEAN,213114,,214100
-117.31,34.04,5,2785,577,1310,536,3.39,INLAND,148306,,149500
-118.04,34.08,35,1148,258,975,253,4.037,<1H OCEAN,174584,,173300
-119.2,34.26,25,2203,367,1194,377,5.4087,NEAR OCEAN,254770.01,,223200
-117.99,33.84,31,2982,547,1895,570,4.9115,<1H OCEAN,247519.01,,255500
-118.2,34.13,52,2035,459,2589,438,3.5349,<1H OCEAN,190001,,193600
-121.85,36.6,41,3138,717,1890,642,2.4864,<1H OCEAN,174725,,140400
-118.11,34.08,42,3172,644,1829,642,3.3966,<1H OCEAN,237684,,243200
-117.97,33.83,16,2035,564,1118,503,3.2546,<1H OCEAN,192873,,187500
-117.15,32.76,37,1921,502,811,472,2.75,NEAR OCEAN,184608,,175000
-117.81,33.66,20,2851,490,1192,463,5.8752,<1H OCEAN,276056.03,,274200
-116.97,32.79,32,1255,338,782,302,2.6635,<1H OCEAN,131869,,113600
-122.23,37.8,51,1590,414,949,392,1.9028,NEAR BAY,127436,,127900
-119.78,36.8,34,3426,623,1938,647,2.8994,INLAND,76752,,66000
-122.01,37.53,27,1890,303,889,314,5.7057,NEAR BAY,299245,,287600
-118.89,34.22,20,3878,665,1651,591,5.5402,<1H OCEAN,260975.02,,264600
-124.17,40.77,30,1895,366,990,359,2.2227,NEAR OCEAN,85638,,81300
-120.96,37.67,17,2434,511,1558,546,2.9219,INLAND,116907,,114300
-122.14,37.73,52,2024,320,823,334,5,NEAR BAY,281366.01,,264700
-121.62,39.15,36,2321,455,1168,489,3.0962,INLAND,90470,,74000
-116.54,33.87,16,3648,1035,1687,581,1.9167,INLAND,72305,,70400
-118.41,34,35,684,161,381,159,2.8393,<1H OCEAN,265070.01,,272000
-118.14,33.79,23,2573,688,1478,604,3.4833,NEAR OCEAN,232193.02,,209400
-117.96,33.85,35,1175,191,568,186,4.125,<1H OCEAN,198144.02,,189200
-118.05,33.83,24,4316,678,2286,665,5.7018,<1H OCEAN,286813.01,,286700
-122.14,37.9,32,5738,746,2099,732,10.3224,NEAR BAY,494014.88,,500001
-117.95,34.09,18,1179,324,1296,331,2.851,<1H OCEAN,152505,,140600
-117.66,35.61,5,5735,932,2623,862,4.8494,INLAND,108652,,87200
-118.22,34.14,52,2298,406,1203,387,5.5291,<1H OCEAN,295009,,274600
-118.38,34.04,45,767,130,254,118,6.2895,<1H OCEAN,351013.04,,340400
-118.09,33.89,42,991,,717,219,4.0926,<1H OCEAN,177052.01,,164400
-121.37,38.57,16,3895,896,1762,855,2.6635,INLAND,126780,,135800
-118.39,34.17,26,6429,1611,2806,1491,3.1929,<1H OCEAN,256130,,265200
-121.38,36.85,13,4115,782,2903,747,3.7316,INLAND,179302,,192400
-122.1,37.66,36,1305,225,768,234,4.275,NEAR BAY,186728,,185300
-122.43,37.43,17,11999,2249,5467,1989,4.8405,NEAR OCEAN,356393.02,,354300
-117.3,33.07,16,3147,765,2165,690,3.5585,NEAR OCEAN,285886.05,,284800
-122.49,37.59,35,2683,475,1498,484,5.1282,NEAR OCEAN,279149.01,,262500
-118.31,34.05,40,1667,365,1161,384,3.1406,<1H OCEAN,355767.03,,417600
-118.42,34,45,1807,355,883,371,5.0357,<1H OCEAN,341829.05,,329800
-122.02,37.59,18,1165,333,855,319,3.6923,NEAR BAY,205524.01,,213200
-116.39,33.72,19,7646,1618,2496,1075,3.5569,INLAND,139653,,128000
-124.15,40.78,41,2127,358,911,349,3.1711,NEAR OCEAN,107781,,104200
-119.29,34.44,34,4314,878,2361,831,3.2279,NEAR OCEAN,245541,,243100
-122.17,37.73,46,2163,470,925,435,3.25,NEAR BAY,178328,,177500
-117.44,33.93,33,1371,236,715,227,4.375,INLAND,130598,,129900
-117.99,34.06,32,2491,616,2660,595,2.564,INLAND,147758,,145800
-122.29,37.81,46,12,4,18,7,0.4999,NEAR BAY,108654,,67500
-118.42,34,14,3771,1180,2355,978,3.1603,<1H OCEAN,291173.01,,287500
-121.82,37.73,47,127,23,51,21,4.3472,INLAND,303743,,375000
-122.03,37.54,16,4458,856,3038,870,5.0739,NEAR BAY,238381.02,,208000
-122.7,38.45,39,2015,335,640,315,4.1734,<1H OCEAN,243355.01,,240500
-117.31,34.14,44,1487,273,972,281,3.2292,INLAND,90963,,86100
-117.98,34.08,17,3640,830,3537,807,3.4784,INLAND,151074,,152200
-121.99,38.27,16,4138,758,1762,723,3.1979,INLAND,137603,,137500
-118.22,33.92,32,1263,333,1789,346,1.9957,<1H OCEAN,100675,,89300
-117.92,34.06,35,2894,467,1420,479,5.184,<1H OCEAN,223317,,224900
-119.85,36.97,13,2872,477,1607,481,4.475,INLAND,112323,,102400
-118.27,34.14,10,1060,332,1025,288,3.0074,<1H OCEAN,176763,,175000
-122.66,38.27,16,1523,308,477,315,2.1696,<1H OCEAN,120949,,75000
-118.48,34.04,49,3780,741,1435,690,4.3158,<1H OCEAN,444743.65,,500001
-117.99,33.84,34,2079,343,1379,352,5.103,<1H OCEAN,207855,,207000
-121.25,39.17,9,999,189,411,176,2.125,INLAND,142760,,151800
-117.05,32.67,32,4227,785,2842,795,3.9646,NEAR OCEAN,142166,,137800
-121.29,37.97,52,2995,555,1392,503,1.7794,INLAND,91529,,98800
-117.08,33.82,6,1771,293,935,279,4.065,INLAND,150414,,148200
-118.29,33.99,43,1902,398,1153,363,1.9375,<1H OCEAN,109513,,112900
-121.06,39.22,52,1749,422,837,391,2.325,INLAND,102099,,109700
-118.38,33.96,44,2395,458,1287,450,4.6923,<1H OCEAN,302157.02,,299000
-117.18,32.78,21,4185,1018,3122,993,3.0481,NEAR OCEAN,194506,,210000
-118.14,34.01,46,1746,447,1296,392,2.3929,<1H OCEAN,162199,,156800
-122.34,37.59,44,1395,269,736,288,5.6206,NEAR OCEAN,372073.01,,386400
-121.8,37.69,17,3956,639,2222,662,5.4324,INLAND,220984,,215500
-122.58,38.08,27,10839,1637,4406,1623,5.615,NEAR BAY,303733.03,,285600
-122.22,38.1,38,931,181,566,207,3.0221,NEAR BAY,100255,,93300
-118.04,34.1,39,2302,412,1590,406,4.8017,INLAND,257976,,273800
-118.21,33.83,38,793,193,601,187,2.8837,NEAR OCEAN,166540,,176100
-118.27,34.24,30,2180,369,1050,390,6.3688,<1H OCEAN,312711.06,,277600
-119.12,36.05,27,1575,321,1063,317,2.1477,INLAND,55139,,53900
-118.11,33.75,24,1608,314,592,314,5.0926,NEAR OCEAN,350143.01,,390500
-117.94,33.67,26,2552,314,925,323,8.1839,<1H OCEAN,391152.19,,367000
-118.54,34.28,18,5481,780,2477,764,6.7248,<1H OCEAN,351033,,377200
